baseMean,log2FoldChange,lfcSE,padj,id,gene_name,phase
663.129100574107,-2.23820281358619,0.154228881517676,3.76689931557783e-46,NM_001040168,LFNG,G0G1vsG2M
108.718515793766,-2.2123753909753,0.299626523605539,1.2363875288810599e-12,NR_024478,LOC100132354,G0G1vsG2M
11.815407841088,-2.20670245900575,0.470275422117694,1.03787918207181e-05,NM_015912,FAM135B,G0G1vsG2M
21.8621905293711,-2.20467592998074,0.441198092378663,2.45327287558205e-06,NM_020208,SLC6A20,G0G1vsG2M
13.9841559862035,-2.20143057464847,0.459014113841837,6.41347138645006e-06,NR_026800,KIAA0125,G0G1vsG2M
45.1894476076931,-2.19972787909207,0.341475123564709,7.41759660232629e-10,NM_153758,IL19,G0G1vsG2M
268.091854204583,-2.19607586922919,0.199074400671354,5.11967184714225e-27,NM_021643,TRIB2,G0G1vsG2M
462.011995744312,-2.1912398719345,0.139577924852152,6.833153223955181e-54,NM_012396,PHLDA3,G0G1vsG2M
49.4871584825014,-2.17044908037474,0.356016211330637,6.180372857870821e-09,NM_133448,TMEM132D,G0G1vsG2M
35.5942619973748,-2.16243677403686,0.37056033717241,2.84756340630487e-08,NM_020309,SLC17A7,G0G1vsG2M
43.4880805930136,-2.15416948936695,0.373345880627795,4.14192995781067e-08,NM_015204,THSD7A,G0G1vsG2M
32.7067417648086,-2.1479498794714,0.400050907997228,3.68819146114792e-07,NM_152570,LINGO2,G0G1vsG2M
41.819945860758,-2.14763492715879,0.37703182372065,6.25535710294004e-08,NM_030795,STMN4,G0G1vsG2M
33.4552908779356,-2.14516098398735,0.372745285716478,4.51099665995472e-08,NM_000911,OPRD1,G0G1vsG2M
128.813351822906,-2.13585598884051,0.22491429367343,2.8949265661528e-20,NM_001178130,EGF,G0G1vsG2M
44.7519185120029,-2.13338119757752,0.339926518147263,2.07553492232406e-09,NR_026934,LOC152225,G0G1vsG2M
657.878090579405,-2.13048822259129,0.115655367716552,6.0376734531898104e-74,NM_003862,FGF18,G0G1vsG2M
193.073828296481,-2.12647807248156,0.287687390639123,1.16997949149407e-12,NR_034124,LOC284751,G0G1vsG2M
14.9606990291746,-2.12505250924971,0.455808470534901,1.19191230271365e-05,NM_001025197,CHI3L2,G0G1vsG2M
318.42962562986,-2.11689994914883,0.150381991040417,1.81513071245841e-43,NM_001124758,SPNS2,G0G1vsG2M
76.3887623539945,-2.11539657904062,0.320482014940825,2.68833530193274e-10,NM_182833,GDPD4,G0G1vsG2M
15.9266012686485,-2.10889158259061,0.448694000278163,1.00176247111015e-05,NM_175834,KRT79,G0G1vsG2M
73.3343432919715,-2.10703296227625,0.311969893648962,9.80009142338422e-11,NM_024812,BAALC,G0G1vsG2M
52.1592697610729,-2.10630868335742,0.365702803922699,4.39282915063563e-08,NM_001234,CAV3,G0G1vsG2M
32.5140724212104,-2.10065031029696,0.374700449983241,1.03138140627433e-07,NM_001160706,SCEL,G0G1vsG2M
14.2292188374278,-2.09700832893471,0.46472821098661,2.33834931789547e-05,NM_206947,TRPM3,G0G1vsG2M
22.8664432972197,-2.09417542526941,0.432671584674193,5.21279326196314e-06,NM_001009606,HS3ST6,G0G1vsG2M
483.940178874907,-2.08991112219841,0.12495152603312,4.2448111744571106e-61,NM_004213,SLC28A1,G0G1vsG2M
329.60725903495,-2.08174011915397,0.154386063342073,6.01357645266297e-40,NM_005985,SNAI1,G0G1vsG2M
75.5277252137894,-2.06627027799745,0.30645612410941,1.05737694171991e-10,NM_001130003,SYNPR,G0G1vsG2M
23.8651485044987,-2.06545515477011,0.412600355225994,2.34695336532492e-06,NM_198995,C18orf34,G0G1vsG2M
378.735995680246,-2.05687684826527,0.164325332762149,1.53598112001766e-34,NR_034007,LOC339894,G0G1vsG2M
11.1302692727097,-2.05601296802601,0.467687148231108,3.87233047345361e-05,NM_198271,LMOD3,G0G1vsG2M
21.6878268566849,-2.04973186444847,0.43112650766581,7.8015046800584e-06,NM_006561,CELF2,G0G1vsG2M
118.631564637688,-2.04437216868012,0.23618389463224,5.4614617613687104e-17,NM_198148,CPXM2,G0G1vsG2M
249.245360582151,-2.03777653504049,0.175559180134785,7.95319142910893e-30,NM_000036,AMPD1,G0G1vsG2M
61.1391054595983,-2.02770818326408,0.307272130816962,2.7166057441511103e-10,NM_020650,RCN3,G0G1vsG2M
9.92591039600364,-2.00813306125854,0.471902986708162,7.01918718572412e-05,NM_013385,CYTH4,G0G1vsG2M
14.7504564405081,-1.99783842729521,0.452509637707281,3.56548705734424e-05,NM_001142505,ABCG4,G0G1vsG2M
29.8562572270689,-1.99685769824894,0.408889814436273,4.23962007786507e-06,NM_001080464,ASPG,G0G1vsG2M
348.281056226116,-1.99436724085238,0.142605203526132,6.4845984490406496e-43,NM_002659,PLAUR,G0G1vsG2M
29.3485082735056,-1.99283762128456,0.42045302624237,8.330096661968e-06,NM_000494,COL17A1,G0G1vsG2M
65.0045335747301,-1.99233959797079,0.328937977581092,7.821062747814991e-09,NR_038906,LOC643623,G0G1vsG2M
231.65375671524,-1.99008817423338,0.208565355038845,1.8866729778869998e-20,NM_021819,LMAN1L,G0G1vsG2M
17.6361374744308,-1.9862272275244,0.442312659815587,2.57294769069838e-05,NM_000887,ITGAX,G0G1vsG2M
94.8954968359293,-1.97989183631017,0.259578821360801,2.0646676047845e-13,NM_004646,NPHS1,G0G1vsG2M
365.324457195756,-1.97972365878805,0.152144864259255,2.93589696188448e-37,NM_001142618,STRA6,G0G1vsG2M
399.402901729651,-1.97813153477368,0.189985063890611,3.5780202945698404e-24,NM_205845,AKR1C2,G0G1vsG2M
221.516801257273,-1.97082463788642,0.169987314421444,9.254868793540969e-30,NM_014849,SV2A,G0G1vsG2M
54.9378541604542,-1.96832713501506,0.3151933225184,2.51360905211195e-09,NM_001204898,TM4SF19,G0G1vsG2M
9.68997537721216,-1.96159867728173,0.472148745921973,0.0001070461231104,NM_005683,GPR55,G0G1vsG2M
176.295322326977,-1.95789455537522,0.201225295295204,3.21195158574942e-21,NM_032366,C16orf13,G0G1vsG2M
338.525095604721,-1.95472066559817,0.156739071184684,2.69949229920584e-34,NM_015053,PPFIA4,G0G1vsG2M
49.4076484443907,-1.95456639254513,0.345532857094487,7.8149951903519e-08,NR_002139,HCG4,G0G1vsG2M
26.7523925155322,-1.95350397696069,0.422318366901125,1.40425003677166e-05,NM_000631,NCF4,G0G1vsG2M
16.6687222638925,-1.94904262957471,0.453424348101589,5.86190305477795e-05,NM_203486,DLL3,G0G1vsG2M
607.087671258661,-1.94015802708177,0.108155100900513,3.63616826721056e-70,NM_001144952,SDK2,G0G1vsG2M
107.13654696496,-1.93120276531695,0.30502664062193,1.47802472227743e-09,NM_015515,KRT23,G0G1vsG2M
33.0579765122868,-1.93077742631198,0.369169413063638,7.60774454438623e-07,NM_001936,DPP6,G0G1vsG2M
17.6557530172749,-1.9305874579241,0.434029149503352,3.08793154073315e-05,NM_001256701,C9orf173,G0G1vsG2M
21.5052939928958,-1.92979941515742,0.415520460100422,1.29312556089185e-05,NM_001308,CPN1,G0G1vsG2M
1065.98914741373,-1.92923427720499,0.133945354328895,1.80116000298706e-45,NM_003107,SOX4,G0G1vsG2M
50.7729965726935,-1.92911742250789,0.452948079296424,6.91934702206675e-05,NM_178554,KY,G0G1vsG2M
9.95311579719298,-1.92083286392785,0.469708520629258,0.0001396049549956,NM_003108,SOX11,G0G1vsG2M
128.685847958912,-1.91532219242348,0.222602148360959,8.463734348635611e-17,NM_005794,DHRS2,G0G1vsG2M
18.8651801338855,-1.90961393980634,0.43010478322026,3.19818310587612e-05,NM_052898,XKR4,G0G1vsG2M
3662.34624493606,-1.90909069404618,0.0733780930523755,6.433782499327759e-147,NM_032471,PKIB,G0G1vsG2M
10.1865291975438,-1.90884550867508,0.470318149715353,0.0001577479305173,NM_138282,ATP6V1G2,G0G1vsG2M
21.5134131779524,-1.90646707086897,0.419536269986202,2.02427429756805e-05,NM_152888,COL22A1,G0G1vsG2M
374.060127536953,-1.8975745358219,0.160879708734987,9.205747318674171e-31,NM_014068,PSORS1C1,G0G1vsG2M
13.8046990705896,-1.89362090532263,0.456332704939072,0.0001092693995118,NM_001127442,CPA5,G0G1vsG2M
12.1068123156808,-1.89070318016792,0.468473105119654,0.0001727575060783,NM_001561,TNFRSF9,G0G1vsG2M
390.125191977923,-1.87898382679338,0.163968509681393,4.33334762028798e-29,NM_133477,SYNPO2,G0G1vsG2M
147.728200392145,-1.87517666838487,0.2218742227618,3.04039275644463e-16,NM_001109763,GSG1L,G0G1vsG2M
23.3428522479959,-1.87425680766706,0.456918473282252,0.0001328612778,NM_001035223,RGL3,G0G1vsG2M
99.8475713927516,-1.87199966377528,0.247148833787298,3.05537711498055e-13,NM_032873,UBASH3B,G0G1vsG2M
9.71818942577778,-1.8708243277218,0.47055708097342,0.0002195319966234,NR_027107,MGC45800,G0G1vsG2M
9.71818942577778,-1.8708243277218,0.47055708097342,0.0002195319966234,NM_020873,LRRN1,G0G1vsG2M
21.5098329060891,-1.8670387238408,0.426426875022672,4.1719469572329e-05,NM_172347,KCNG4,G0G1vsG2M
42.8748510630129,-1.86539447893689,0.388601919617169,6.29586748722665e-06,NM_001198,PRDM1,G0G1vsG2M
23.2051980425572,-1.86276079129931,0.408878990296261,1.92591234452847e-05,NM_001010886,CLPSL1,G0G1vsG2M
35.506078444473,-1.86084182321165,0.361885692165926,1.18951872647092e-06,NM_002301,LDHC,G0G1vsG2M
31.3720904388537,-1.85705806454233,0.389743126227098,7.42638998969931e-06,NM_001033113,ENTPD8,G0G1vsG2M
23.4059865712119,-1.85581855621513,0.44053523934127,8.39848253055639e-05,NM_001134408,GRIN2A,G0G1vsG2M
21.2336581542331,-1.8556869569334,0.450792107024378,0.0001250846281895,NM_001102562,MARCH11,G0G1vsG2M
20.5615539177299,-1.85081871002241,0.420500002720975,3.78448992021212e-05,NM_001011719,ARSH,G0G1vsG2M
3257.33659596582,-1.84862324156698,0.0721836051579344,2.18714973839802e-142,NM_203434,IER5L,G0G1vsG2M
33.8267985850321,-1.84527011714946,0.365097005830563,1.84515921991742e-06,NM_033508,GCK,G0G1vsG2M
18.0872302287074,-1.84496857872066,0.457865289605882,0.0001772490880492,NM_015981,CAMK2A,G0G1vsG2M
27.5649845871589,-1.84178623993049,0.386282501672771,7.31458808994125e-06,NM_002848,PTPRO,G0G1vsG2M
10.6856046363161,-1.83915861775849,0.467450420413417,0.0002572739802207,NM_002444,MSN,G0G1vsG2M
20.8091383873949,-1.83837077271908,0.424772316553591,5.17034632860897e-05,NM_017682,BEST2,G0G1vsG2M
230.25400838428,-1.8332253930055,0.197489354426396,2.11071478995457e-19,NM_001081976,ADORA3,G0G1vsG2M
57.3171461187921,-1.83284038627212,0.363308135863596,1.93404754037846e-06,NM_206920,MAMDC4,G0G1vsG2M
23.9317630874854,-1.83214060764742,0.421327767574459,4.73979122490676e-05,NM_001012393,OPCML,G0G1vsG2M
9.95513309194554,-1.83189248770471,0.471485582801527,0.0003104148821829,NM_003978,PSTPIP1,G0G1vsG2M
33.5974697802327,-1.82816897837636,0.367299721684554,2.70232598972416e-06,NR_038262,MIR210HG,G0G1vsG2M
20.7954716417688,-1.82422869249805,0.42728234568938,6.62583093651488e-05,NR_028351,FLJ33360,G0G1vsG2M
18.1502645398308,-1.82255582690476,0.436951091397932,0.000100009760925,NM_001163446,CPA4,G0G1vsG2M
55.0226744022602,-1.82233294350434,0.34356473688915,5.18582785122122e-07,NM_001257207,FGF1,G0G1vsG2M
682.985782481013,-1.82121325805749,0.119689261755527,1.15027702290099e-50,NM_000227,LAMA3,G0G1vsG2M
437.441137361565,-1.81630631092247,0.133465371597522,1.1252847944321599e-40,NM_001014797,KCNMA1,G0G1vsG2M
167.914944084417,-1.80674307611684,0.204296817933117,1.07849327857546e-17,NM_020988,GNAO1,G0G1vsG2M
38.6331389707172,-1.8065467368309,0.363062189898873,2.72077170921382e-06,NM_001256753,PEX5L,G0G1vsG2M
255.020539569335,-1.80633450575089,0.165233531160049,1.5169800596282e-26,NM_001193457,IFFO1,G0G1vsG2M
31.102873131592,-1.80366347695825,0.415003171059991,4.78491399913954e-05,NM_015025,MYT1L,G0G1vsG2M
65.2040711375182,-1.80253726298143,0.291661682972604,3.72920438550222e-09,NM_001094,ASIC2,G0G1vsG2M
38.128465965329,-1.80206361288578,0.376452809112686,6.6902739293599e-06,NM_145056,DACT3,G0G1vsG2M
247.75555457339,-1.79903694232399,0.165506753830741,2.97031029974419e-26,NM_001201325,PDZK1,G0G1vsG2M
2755.7471783121,-1.7966283700455,0.0898121402750728,4.19847027601936e-87,NM_003486,SLC7A5,G0G1vsG2M
908.994521262788,-1.79480590275077,0.0977127539409988,1.5934614091256402e-73,NM_014331,SLC7A11,G0G1vsG2M
11.87339891533,-1.7875963263216,0.470846965882984,0.0004354639667399,NM_001258215,IL12RB2,G0G1vsG2M
9.24732803557111,-1.78492501641671,0.471573698783328,0.0004543719851858,NM_002944,ROS1,G0G1vsG2M
209.69515229443,-1.78428505395948,0.179800612780963,4.88021491620099e-22,NM_001258012,FDXR,G0G1vsG2M
1016.75239859843,-1.78185629254922,0.0866130759834717,4.45216740665972e-92,NM_017525,CDC42BPG,G0G1vsG2M
41.8167556841553,-1.77386085765954,0.340542336272899,8.48189719301862e-07,NM_001010903,C6orf222,G0G1vsG2M
25.025054962526,-1.76762421303092,0.456914505688277,0.0003309819773395,NM_018436,ALLC,G0G1vsG2M
122.412320287784,-1.76539690929001,0.218311223236311,5.98492498981085e-15,NM_153021,PLB1,G0G1vsG2M
51.9088713484306,-1.76425611497439,0.332923446561841,5.32277730723138e-07,NM_003052,SLC34A1,G0G1vsG2M
311.881499336223,-1.76199953903396,0.145615378369658,2.49422597456484e-32,NM_005928,MFGE8,G0G1vsG2M
15.0418609151008,-1.7561268447326,0.450611827659477,0.0002971776892386,NM_000246,CIITA,G0G1vsG2M
451.121319290931,-1.75090188706335,0.12382397174831,7.569742518120221e-44,NM_001296,CCBP2,G0G1vsG2M
17.8645076379002,-1.74967863612214,0.463229256673024,0.0004678870229622,NM_001130690,PDE10A,G0G1vsG2M
69.8156748788063,-1.74781460807761,0.279758009125221,2.47205940707088e-09,NM_001018071,FRMPD2,G0G1vsG2M
490.078052113547,-1.74612694505789,0.118277259809184,9.79389432935899e-48,NM_019058,DDIT4,G0G1vsG2M
108.17696565701,-1.74493233538176,0.270380385418619,6.88610294426703e-10,NM_015080,NRXN2,G0G1vsG2M
39.3917995606302,-1.74326179794813,0.358373227439358,4.6453633464732e-06,NM_001206997,C4orf22,G0G1vsG2M
3663.56676186963,-1.74184130405328,0.0845015056351801,1.94961272768779e-92,NM_182471,PKM,G0G1vsG2M
1149.64286353429,-1.73427625363082,0.122919408063724,1.16893478507731e-43,NM_000623,BDKRB2,G0G1vsG2M
285.686791885821,-1.7331372636475,0.153727094887979,3.4951750447475298e-28,NM_001102658,CT62,G0G1vsG2M
51.2586811326728,-1.7308875808927,0.319788361967124,2.92979028107371e-07,NM_153449,SLC2A14,G0G1vsG2M
1166.29675573924,-1.72754826083393,0.0869612685034911,6.59837976405382e-86,NM_020975,RET,G0G1vsG2M
42.2991384351727,-1.72666097947591,0.347613750225865,2.83829406952968e-06,NM_006108,SPON1,G0G1vsG2M
30.9794930825072,-1.72403262160883,0.38485203117254,2.69641957101835e-05,NM_053054,CATSPER1,G0G1vsG2M
9.74287320852644,-1.72171517742744,0.469386156358919,0.0006991679745355,NR_034141,LHFPL3-AS1,G0G1vsG2M
68.8193681615212,-1.7204322350344,0.342684260679697,2.18238781675433e-06,NM_001336,CTSZ,G0G1vsG2M
839.232013233844,-1.72023804699107,0.102725562090147,3.0333518926519603e-61,NM_004823,KCNK6,G0G1vsG2M
66.7184413842849,-1.71380101165272,0.291686145055533,2.26168611956e-08,NM_006213,PHKG1,G0G1vsG2M
516.520174837524,-1.71197326486782,0.120885969039199,5.5882580940753e-44,NM_017709,FAM46C,G0G1vsG2M
28.7657631920017,-1.7113189471859,0.414138799698604,0.0001173508378151,NM_001143773,FAM13C,G0G1vsG2M
41.3822775336172,-1.70729361669305,0.340930888914272,2.32634288905694e-06,NM_173653,SLC9A9,G0G1vsG2M
1739.97850808643,-1.70399789106679,0.166089261514572,1.7014008871642998e-23,NM_001198950,MYO16,G0G1vsG2M
8.53700136075598,-1.70028102974132,0.472030041977658,0.000885578350057,NM_002016,FLG,G0G1vsG2M
8.53700136075598,-1.70028102974132,0.472030041977658,0.000885578350057,NM_016364,DUSP13,G0G1vsG2M
451.670408570587,-1.69821233079133,0.138594587195025,3.93585708414502e-33,NM_030820,COL21A1,G0G1vsG2M
18.9196409423105,-1.69516862994429,0.430830314092891,0.0002570977085406,NR_037517,MIR548AA2,G0G1vsG2M
70.8430984583391,-1.69219301409776,0.274472023715152,4.07989995920277e-09,NM_012387,PADI4,G0G1vsG2M
193.082102585472,-1.69167263348415,0.175908520515264,9.35293934685754e-21,NM_153635,CPNE9,G0G1vsG2M
314.257174878287,-1.69111345553585,0.17225940764679,1.37986778007014e-21,NM_021724,NR1D1,G0G1vsG2M
12.1490693434978,-1.68696655503386,0.463450616115501,0.0007728306876706,NM_001010905,C6orf58,G0G1vsG2M
51.1817819384072,-1.68622719604643,0.393244444491851,6.12879794375637e-05,NM_173843,IL1RN,G0G1vsG2M
23.2545656080545,-1.68157924982417,0.411702693456801,0.0001423505634498,NM_001127444,CD36,G0G1vsG2M
44.0193654504986,-1.68024112443157,0.35226729883543,7.25290932948888e-06,NM_004519,KCNQ3,G0G1vsG2M
23.4935265689748,-1.6798993397504,0.4148648845659,0.0001638170100819,NM_181780,BTLA,G0G1vsG2M
8.30157066565265,-1.67838243841495,0.472083298598904,0.0010456228334834,NM_024721,ZFHX4,G0G1vsG2M
80.6367491163877,-1.67705598846058,0.315624709125661,4.9464817872e-07,NM_001098670,RASGRP2,G0G1vsG2M
22.2685184990252,-1.67422722208631,0.434697798019695,0.0003534425108863,NM_000442,PECAM1,G0G1vsG2M
54.4437077301358,-1.66846453892896,0.302615703770207,1.71108733210847e-07,NM_018004,TMEM45A,G0G1vsG2M
12251.338640698,-1.66572692685107,0.0677713280720372,3.30811210051331e-131,NM_207363,NCKAP5,G0G1vsG2M
31.208896896376,-1.66373771283514,0.403888602137268,0.0001237437308416,NR_033752,LOC344887,G0G1vsG2M
312.158641629428,-1.66370100872367,0.167075343139443,3.5024332442170598e-22,NM_030649,ACAP3,G0G1vsG2M
356.737535950617,-1.66361494213261,0.142893342980382,5.3520180135952394e-30,NM_001127896,CHST8,G0G1vsG2M
1723.31948678338,-1.66353920898833,0.0946823892889305,2.4209235841783203e-67,NM_002778,PSAP,G0G1vsG2M
97.1995753508594,-1.6630790323346,0.242179749579993,4.617305773826159e-11,NM_015063,SLC8A2,G0G1vsG2M
65.7785327994918,-1.66182614627385,0.292011665088748,6.44325105929495e-08,NM_005541,INPP5D,G0G1vsG2M
20.3785167302527,-1.66130853738823,0.418195817891616,0.000222217861952,NM_002112,HDC,G0G1vsG2M
9.00685410358638,-1.66028938299551,0.472272975611817,0.0012003513386915,NM_138409,MRAP2,G0G1vsG2M
11.4508964432444,-1.65390874333347,0.46229595313017,0.0009669237978461,NR_027311,LOC153910,G0G1vsG2M
88.0634035423581,-1.65233544741608,0.253678757212454,4.69448626888332e-10,NM_001144937,FNDC7,G0G1vsG2M
34.1086989935667,-1.64972306055359,0.406864104060495,0.000160250184179,NM_003285,TNR,G0G1vsG2M
316.432138787434,-1.64892741222886,0.156116020669273,7.6007082989275e-25,NM_020672,S100A14,G0G1vsG2M
1471.80100687843,-1.64849684378214,0.0746280247249827,4.57423721076615e-106,NM_001033756,VEGFA,G0G1vsG2M
779.626425029879,-1.6473052574788,0.102664976170424,2.858382886631e-56,NR_027064,PLAC2,G0G1vsG2M
27.099542667459,-1.64665814587724,0.412334345444184,0.0002046210257439,NM_001130014,PSG5,G0G1vsG2M
50.6028152662827,-1.64571403297505,0.312537063808612,6.33803788629269e-07,NM_018485,GPR77,G0G1vsG2M
713.438008991893,-1.6438054086213,0.108640753869806,4.1628491413672597e-50,NM_001114331,CLCN7,G0G1vsG2M
698.554082090135,-1.64302060871315,0.123380007323643,5.55196239325872e-39,NM_023915,GPR87,G0G1vsG2M
9.03506815215201,-1.64286945656169,0.470226473050516,0.0012931532538006,NM_025087,CWH43,G0G1vsG2M
1012.26385837136,-1.63941373388155,0.138263446811846,4.436408249269781e-31,NM_004746,DLGAP1,G0G1vsG2M
164.936351346903,-1.638757729436,0.188466662604424,3.89788145416705e-17,NM_002250,KCNN4,G0G1vsG2M
15.5630985181811,-1.63804803094182,0.439719871145882,0.0005675284620762,NM_152443,RDH12,G0G1vsG2M
8.54358257172495,-1.63654837480148,0.472277651319124,0.0014256431572148,NM_006762,LAPTM5,G0G1vsG2M
789.292182916951,-1.63380713940551,0.127523668771712,3.8008203714043195e-36,NR_073052,DEDD2,G0G1vsG2M
90.7059890137627,-1.63213349720086,0.273980298196924,1.40679897914157e-08,NR_034129,LOC100128098,G0G1vsG2M
8.06866158899,-1.63053003868561,0.472252787017417,0.0014889543537967,NM_018296,LRRC36,G0G1vsG2M
328.259023808359,-1.63024278112871,0.154456927288687,8.21765499330343e-25,NM_001134870,PPP1R18,G0G1vsG2M
71.1004681772111,-1.62843043261201,0.330368364832827,3.40615582294288e-06,NM_003571,BFSP2,G0G1vsG2M
541.487084923323,-1.62810046484615,0.119971507913815,1.88656049571538e-40,NM_004199,P4HA2,G0G1vsG2M
19.6778222115586,-1.62405286456867,0.416738469772966,0.0002973080185954,NM_001171025,PTPRD,G0G1vsG2M
75.6705473165257,-1.62202043455615,0.341104016930969,7.77617874639097e-06,NM_000130,F5,G0G1vsG2M
45.0472933537196,-1.62110587590119,0.335948483365498,5.58557188211998e-06,NM_001018066,NTRK2,G0G1vsG2M
119.225992718408,-1.61937710814131,0.233832777078143,3.1039831739346196e-11,NM_000222,KIT,G0G1vsG2M
32.3031474127466,-1.61872258808717,0.443413754373788,0.0007444380142102,NM_002535,OAS2,G0G1vsG2M
95.3026911465621,-1.61426665296541,0.2702862341431,1.28461764251871e-08,NM_025165,ELL3,G0G1vsG2M
38.5025202938893,-1.61299191917549,0.356927042279249,2.26868484125437e-05,NM_173667,C5orf64,G0G1vsG2M
41.8821835236566,-1.61184181154322,0.35089677600969,1.62632393775822e-05,NM_016233,PADI3,G0G1vsG2M
8.79913313336053,-1.61161871375918,0.470585858148073,0.0016404880328922,NR_024027,LINC00158,G0G1vsG2M
117.280067176192,-1.61094789766065,0.245915337289209,3.69503342259507e-10,NR_037891,LOC100507391,G0G1vsG2M
33.9275510107792,-1.60927938520743,0.367304338114448,4.11932646713072e-05,NR_033878,LOC387895,G0G1vsG2M
52.2907436374916,-1.60771257522672,0.338519902993161,7.97390792286777e-06,NM_001683,ATP2B2,G0G1vsG2M
175.419442129649,-1.60719871663133,0.188952345679174,1.9270174844118002e-16,NR_024594,LOC100131496,G0G1vsG2M
122.693602144203,-1.60348639071295,0.216931933335846,1.16997949149407e-12,NM_001161354,PLEKHA4,G0G1vsG2M
3872.8377325547,-1.603043696315,0.0514017865914594,8.2914676665067e-211,NM_005348,HSP90AA1,G0G1vsG2M
13.3933417256893,-1.60141698097589,0.455062086943515,0.0011855770440952,NM_002987,CCL17,G0G1vsG2M
12.4112261191255,-1.60128425766774,0.460774274550845,0.0013776059352441,NM_001136503,C19orf77,G0G1vsG2M
9.98440579393377,-1.60113191847012,0.472039304723765,0.0018338355541457,NR_027310,MGC27382,G0G1vsG2M
68.2868712028281,-1.59985301173614,0.294164814710904,2.55322796530149e-07,NM_000041,APOE,G0G1vsG2M
136.641207581317,-1.59857546780141,0.230743413575868,3.05197348757315e-11,NM_013401,RAB3IL1,G0G1vsG2M
125.082626270754,-1.5962454219862,0.227131155180236,1.5427363500673e-11,NM_001570,IRAK2,G0G1vsG2M
41.1749077939935,-1.59624082030891,0.346262813171118,1.50926681652136e-05,NM_004963,GUCY2C,G0G1vsG2M
29.080388484325,-1.59501197996196,0.39779153273601,0.0001918413931015,NM_139055,ADAMTS15,G0G1vsG2M
71.1909810361095,-1.59168919923138,0.271972406191122,2.5859192069592e-08,NR_038318,TMPRSS4-AS1,G0G1vsG2M
52.7876236854022,-1.59157835664488,0.318348915364137,2.42403120591537e-06,NR_038323,LOC100507156,G0G1vsG2M
117.3374307983,-1.59045804052902,0.26175790077671,6.992477897459611e-09,NM_014234,HSD17B8,G0G1vsG2M
11.4402556397471,-1.58985268173963,0.46621070294744,0.0017259098005114,NM_005559,LAMA1,G0G1vsG2M
15.7888970571635,-1.58604805107817,0.448929670252505,0.0011291602707104,NM_001173462,SHISA6,G0G1vsG2M
16.5244118384154,-1.58519651346895,0.441149725326255,0.0009144332975569,NR_040041,DACT3-AS1,G0G1vsG2M
41.7018960567756,-1.58482047853554,0.338191716983697,1.06786768177704e-05,NM_002924,RGS7,G0G1vsG2M
28.3746007227032,-1.58391533515824,0.391321129582694,0.0001648882513971,NM_022093,TNN,G0G1vsG2M
11.4206650999262,-1.58165782297222,0.471348906817905,0.0020677314108399,NM_005061,RPL3L,G0G1vsG2M
29.0919879291522,-1.58030465840813,0.401981813250871,0.0002603014016583,NM_020178,CA10,G0G1vsG2M
10.9765047872207,-1.58025044886324,0.464747712081606,0.0017850197478789,NM_001105579,SYNDIG1L,G0G1vsG2M
133.329646902578,-1.57937971331479,0.220288954406129,5.712993549246669e-12,NM_001002911,GPR139,G0G1vsG2M
13.1574067068979,-1.57741721245289,0.455757460729585,0.0014458818495041,NM_001174069,LMX1A,G0G1vsG2M
11.9247837755799,-1.577121427898,0.468201037359284,0.0019815306177633,NM_001136152,ALG1L2,G0G1vsG2M
13.8601185203446,-1.57630045725003,0.460262515127869,0.0016402728356751,NM_152478,ZNF583,G0G1vsG2M
42.4328719248342,-1.57582629168488,0.333957220034918,9.18681450865366e-06,NM_000898,MAOB,G0G1vsG2M
164.810246580245,-1.57305847013969,0.207940754332784,3.26776879899754e-13,NM_003088,FSCN1,G0G1vsG2M
8.80167975482439,-1.57255197303056,0.471401205829431,0.0022072404495302,NR_046851,ZNRF3-AS1,G0G1vsG2M
12.6779218079465,-1.5718965964209,0.452882057213341,0.0013984411472823,NM_002942,ROBO2,G0G1vsG2M
252.046118411407,-1.57034083247867,0.211014890078728,8.11365543984712e-13,NM_001098786,HILPDA,G0G1vsG2M
50.5626255392646,-1.56759676186334,0.378875330481624,0.0001148821409114,NM_144694,ZNF570,G0G1vsG2M
289.606652376708,-1.56694537210737,0.199838099735875,4.08159739381196e-14,NM_001039112,FER1L6,G0G1vsG2M
33.7234353154399,-1.56675165487508,0.358392036028876,4.29292846753739e-05,NM_002584,PAX7,G0G1vsG2M
126.886639877487,-1.56640087328082,0.218358050697433,5.55253025361834e-12,NM_052854,CREB3L1,G0G1vsG2M
43.8782090572131,-1.5657972342793,0.342970607001369,1.84448609868242e-05,NM_013389,NPC1L1,G0G1vsG2M
7571.38587184833,-1.5649151952971,0.0883378935764575,1.88428447871776e-68,NM_001408,CELSR2,G0G1vsG2M
216.625277548393,-1.56311044669224,0.201820257909746,8.5078682719096e-14,NM_033296,MRFAP1,G0G1vsG2M
409.535018871083,-1.56257868779944,0.201807798039899,8.648929951884591e-14,NM_017708,FAM83E,G0G1vsG2M
10.7441000342462,-1.56043527062617,0.464876454309828,0.0020604008227185,NM_175038,CNTN1,G0G1vsG2M
203.521808502981,-1.55947118223068,0.183032324696785,1.71342333265511e-16,NM_006373,VAT1,G0G1vsG2M
875.233593138169,-1.55674397673696,0.098025581460715,3.84906208735974e-55,NM_001099669,HIGD1A,G0G1vsG2M
21.140278271364,-1.55664016182372,0.412614119301759,0.0004752537855869,NM_001549,IFIT3,G0G1vsG2M
